step,train_loss,val_loss,lr,sec_per_step
1445,4.6807,,3.80e-07,1.06
1446,4.6642,,3.67e-07,1.06
1447,4.7876,,3.53e-07,1.09
1448,4.8526,,3.40e-07,1.04
1449,4.6752,,3.27e-07,1.05
1450,4.5057,,3.14e-07,1.06
1451,4.5223,,3.02e-07,1.05
1452,3.9081,,2.90e-07,1.11
1453,4.5277,,2.78e-07,1.04
1454,4.8113,,2.66e-07,1.05
1455,4.6549,,2.55e-07,1.05
1456,4.3567,,2.44e-07,1.05
1457,4.599,,2.33e-07,1.09
1458,4.7544,,2.22e-07,1.05
1459,4.4357,,2.11e-07,1.05
1460,4.5202,,2.01e-07,1.06
1461,4.3928,,1.91e-07,1.06
1462,4.8745,,1.82e-07,1.09
1463,4.5098,,1.72e-07,1.06
1464,4.4584,,1.63e-07,1.07
1465,4.6927,,1.54e-07,1.07
1466,4.4884,,1.45e-07,1.06
1467,4.5475,,1.37e-07,1.08
1468,4.482,,1.29e-07,1.05
1469,4.4955,,1.21e-07,1.04
1470,4.6992,,1.13e-07,1.07
1471,4.0568,,1.06e-07,1.05
1472,4.6517,,9.87e-08,1.09
1473,4.8251,,9.17e-08,1.04
1474,4.805,,8.51e-08,1.08
1475,4.8733,,7.87e-08,1.07
1476,4.5172,,7.25e-08,1.04
1477,4.4363,,6.66e-08,1.07
1478,4.4606,,6.09e-08,1.04
1479,4.6526,,5.55e-08,1.05
1480,4.4688,,5.03e-08,1.09
1481,4.702,,4.54e-08,1.04
1482,4.8833,,4.08e-08,1.08
1483,4.7611,,3.64e-08,1.05
1484,4.4377,,3.22e-08,1.04
1485,4.7855,,2.83e-08,1.06
1486,4.7797,,2.47e-08,1.06
1487,4.6075,,2.13e-08,1.1
1488,4.601,,1.81e-08,1.08
1489,4.2785,,1.52e-08,1.06
1490,4.4942,,1.26e-08,1.05
1491,4.7547,,1.02e-08,1.06
1492,4.6086,,8.06e-09,1.1
1493,4.4255,,6.17e-09,1.05
1494,4.7856,,4.53e-09,1.07
1495,4.5502,,3.15e-09,1.05
1496,4.7494,,2.01e-09,1.09
1497,4.2947,,1.13e-09,1.09
1498,4.6461,,5.04e-10,1.04
1499,4.4882,,1.26e-10,1.09
1500,4.3823,,0.00e+00,1.09
1500,,4.5585,0.00e+00,
