step,train_loss,val_loss,lr,sec_per_step
1445,2.9047,,3.80e-07,1.1
1446,2.5603,,3.67e-07,1.11
1447,2.736,,3.53e-07,1.14
1448,2.3081,,3.40e-07,1.1
1449,2.7623,,3.27e-07,1.1
1450,2.4277,,3.14e-07,1.11
1451,2.3297,,3.02e-07,1.12
1452,2.3676,,2.90e-07,1.15
1453,2.6076,,2.78e-07,1.1
1454,3.4616,,2.66e-07,1.11
1455,2.4162,,2.55e-07,1.11
1456,2.1426,,2.44e-07,1.11
1457,2.3333,,2.33e-07,1.14
1458,2.3807,,2.22e-07,1.1
1459,1.6728,,2.11e-07,1.11
1460,1.9057,,2.01e-07,1.11
1461,1.6534,,1.91e-07,1.11
1462,2.6092,,1.82e-07,1.12
1463,2.5689,,1.72e-07,1.1
1464,2.4198,,1.63e-07,1.11
1465,2.0096,,1.54e-07,1.11
1466,2.8201,,1.45e-07,1.11
1467,2.5414,,1.37e-07,1.14
1468,2.5243,,1.29e-07,1.11
1469,2.6051,,1.21e-07,1.12
1470,2.4057,,1.13e-07,1.11
1471,2.175,,1.06e-07,1.11
1472,2.3234,,9.87e-08,1.13
1473,2.6062,,9.17e-08,1.1
1474,2.3893,,8.51e-08,1.1
1475,2.6726,,7.87e-08,1.11
1476,2.0394,,7.25e-08,1.11
1477,2.3472,,6.66e-08,1.15
1478,2.296,,6.09e-08,1.12
1479,1.9284,,5.55e-08,1.11
1480,2.354,,5.03e-08,1.1
1481,2.4243,,4.54e-08,1.11
1482,2.3806,,4.08e-08,1.19
1483,2.259,,3.64e-08,1.16
1484,2.3014,,3.22e-08,1.13
1485,1.6581,,2.83e-08,1.19
1486,2.6656,,2.47e-08,1.14
1487,2.6563,,2.13e-08,1.23
1488,2.8444,,1.81e-08,1.16
1489,1.6667,,1.52e-08,1.16
1490,2.0416,,1.26e-08,1.11
1491,2.5514,,1.02e-08,1.09
1492,2.4484,,8.06e-09,1.12
1493,1.5703,,6.17e-09,1.08
1494,2.8258,,4.53e-09,1.09
1495,2.1392,,3.15e-09,1.09
1496,2.5205,,2.01e-09,1.12
1497,2.5183,,1.13e-09,1.11
1498,3.0438,,5.04e-10,1.08
1499,1.988,,1.26e-10,1.09
1500,2.8997,,0.00e+00,1.09
1500,,2.278,0.00e+00,
