step,train_loss,val_loss,lr,sec_per_step
2843,4.7448,,7.21e-07,1.14
2844,4.2898,,7.12e-07,1.16
2845,4.6425,,7.03e-07,1.16
2846,4.6835,,6.94e-07,1.19
2847,4.7953,,6.85e-07,1.17
2848,4.7652,,6.76e-07,1.13
2849,4.6442,,6.67e-07,1.15
2850,4.4916,,6.59e-07,1.16
2851,4.5163,,6.50e-07,1.19
2852,4.5752,,6.41e-07,1.15
2853,4.3172,,6.33e-07,1.15
2854,4.8313,,6.24e-07,1.16
2855,4.6582,,6.16e-07,1.17
2856,4.41,,6.07e-07,1.14
2857,4.7959,,5.99e-07,1.14
2858,4.2426,,5.90e-07,1.15
2859,4.1362,,5.82e-07,1.18
2860,4.5426,,5.74e-07,1.14
2861,4.3859,,5.66e-07,1.14
2862,4.7446,,5.58e-07,1.14
2863,4.4918,,5.50e-07,1.15
2864,4.6429,,5.42e-07,1.17
2865,4.4667,,5.34e-07,1.16
2866,4.3055,,5.26e-07,1.14
2867,4.5675,,5.18e-07,1.14
2868,4.4344,,5.10e-07,1.16
2869,4.5768,,5.03e-07,1.15
2870,4.65,,4.95e-07,1.14
2871,4.9573,,4.87e-07,1.13
2872,4.7957,,4.80e-07,1.14
2873,4.5027,,4.72e-07,1.19
2874,4.3302,,4.65e-07,1.23
2875,4.5597,,4.58e-07,1.2
2876,4.5516,,4.50e-07,1.2
2877,4.5753,,4.43e-07,1.22
2878,4.7441,,4.36e-07,1.17
2879,4.6804,,4.29e-07,1.18
2880,4.2129,,4.22e-07,1.18
2881,4.3711,,4.15e-07,1.19
2882,4.5937,,4.08e-07,1.2
2883,4.593,,4.01e-07,1.18
2884,4.1146,,3.94e-07,1.18
2885,4.093,,3.88e-07,1.23
2886,4.5505,,3.81e-07,1.19
2887,4.5745,,3.74e-07,1.19
2888,4.619,,3.68e-07,1.19
2889,4.318,,3.61e-07,1.2
2890,4.6767,,3.55e-07,1.21
2891,4.3961,,3.48e-07,1.19
2892,4.324,,3.42e-07,1.2
2893,4.3774,,3.36e-07,1.17
2894,4.5249,,3.29e-07,1.2
2895,4.6818,,3.23e-07,1.16
2896,4.4528,,3.17e-07,1.17
2897,4.3075,,3.11e-07,1.17
2898,4.7654,,3.05e-07,1.17
2899,4.1946,,2.99e-07,1.16
2900,4.5322,,2.93e-07,1.22
2901,4.4273,,2.87e-07,1.16
2902,4.536,,2.82e-07,1.15
2903,4.6821,,2.76e-07,1.17
2904,4.59,,2.70e-07,1.17
2905,4.6333,,2.65e-07,1.17
2906,4.4701,,2.59e-07,1.17
2907,4.8043,,2.54e-07,1.17
2908,4.5504,,2.48e-07,1.16
2909,4.4455,,2.43e-07,1.16
2910,4.6499,,2.37e-07,1.19
2911,4.7157,,2.32e-07,1.21
2912,4.47,,2.27e-07,1.16
2913,4.3194,,2.22e-07,1.17
2914,4.5356,,2.17e-07,1.2
2915,4.4209,,2.12e-07,1.22
2916,4.5929,,2.07e-07,1.18
2917,4.3931,,2.02e-07,1.18
2918,4.6021,,1.97e-07,1.19
2919,4.387,,1.92e-07,1.19
2920,4.769,,1.88e-07,1.22
2921,4.3103,,1.83e-07,1.2
2922,4.8523,,1.78e-07,1.19
2923,4.6338,,1.74e-07,1.16
2924,4.4698,,1.69e-07,1.18
2925,4.3005,,1.65e-07,1.24
2926,4.2187,,1.61e-07,1.27
2927,4.5119,,1.56e-07,1.21
2928,4.4188,,1.52e-07,1.21
2929,4.1738,,1.48e-07,1.28
2930,4.2882,,1.44e-07,1.2
2931,4.5885,,1.40e-07,1.23
2932,4.3755,,1.36e-07,1.27
2933,4.7257,,1.32e-07,1.27
2934,4.3165,,1.28e-07,1.31
2935,4.6362,,1.24e-07,1.35
2936,4.5368,,1.20e-07,1.21
2937,4.3162,,1.16e-07,1.37
2938,4.3931,,1.13e-07,1.15
2939,4.5703,,1.09e-07,1.17
2940,4.5767,,1.06e-07,1.2
2941,4.8442,,1.02e-07,1.17
2942,4.8653,,9.87e-08,1.17
2943,4.2439,,9.53e-08,1.18
2944,4.6052,,9.20e-08,1.17
2945,4.8954,,8.87e-08,1.19
2946,4.718,,8.55e-08,1.15
2947,4.7707,,8.24e-08,1.15
2948,4.7674,,7.93e-08,1.17
2949,4.5394,,7.63e-08,1.21
2950,4.941,,7.33e-08,1.17
2951,4.4339,,7.04e-08,1.13
2952,4.6561,,6.76e-08,1.15
2953,4.5754,,6.48e-08,1.18
2954,4.3199,,6.21e-08,1.13
2955,4.6369,,5.94e-08,1.16
2956,4.4193,,5.68e-08,1.15
2957,4.5454,,5.42e-08,1.17
2958,4.2579,,5.17e-08,1.16
2959,4.3541,,4.93e-08,1.16
2960,4.5656,,4.69e-08,1.19
2961,4.509,,4.46e-08,1.15
2962,4.5838,,4.24e-08,1.17
2963,4.3642,,4.02e-08,1.13
2964,4.8273,,3.80e-08,1.14
2965,4.6305,,3.59e-08,1.14
2966,4.7362,,3.39e-08,1.14
2967,4.3674,,3.19e-08,1.18
2968,4.7147,,3.00e-08,1.14
2969,4.6498,,2.82e-08,1.13
2970,4.454,,2.64e-08,1.16
2971,4.5152,,2.47e-08,1.15
2972,4.5507,,2.30e-08,1.12
2973,4.8775,,2.14e-08,1.13
2974,4.7055,,1.98e-08,1.14
2975,4.6843,,1.83e-08,1.15
2976,4.7876,,1.69e-08,1.16
2977,4.5333,,1.55e-08,1.16
2978,4.7903,,1.42e-08,1.13
2979,4.9479,,1.29e-08,1.15
2980,4.6188,,1.17e-08,1.17
2981,4.4622,,1.06e-08,1.13
2982,4.8306,,9.51e-09,1.14
2983,4.6266,,8.48e-09,1.14
2984,4.8746,,7.51e-09,1.17
2985,4.3608,,6.60e-09,1.16
2986,4.375,,5.75e-09,1.15
2987,4.8252,,4.96e-09,1.16
2988,4.6236,,4.22e-09,1.12
2989,4.9984,,3.55e-09,1.18
2990,4.5755,,2.93e-09,1.16
2991,4.5553,,2.38e-09,1.14
2992,4.2807,,1.88e-09,1.17
2993,4.4435,,1.44e-09,1.19
2994,4.3125,,1.06e-09,1.23
2995,4.6613,,7.33e-10,1.21
2996,4.1911,,4.69e-10,1.19
2997,4.687,,2.64e-10,1.19
2998,4.3732,,1.17e-10,1.16
2999,4.7212,,2.93e-11,1.14
3000,4.5965,,0.00e+00,1.14
3000,,4.5501,0.00e+00,
