step,train_loss,val_loss,lr,sec_per_step,mps_driver_gb
2366,3.3954,,5.67e-06,10.31,11.23
2367,4.4847,,5.65e-06,10.23,11.23
2368,4.2534,,5.63e-06,10.23,11.23
2369,4.1661,,5.62e-06,10.29,11.23
2370,4.0451,,5.60e-06,10.29,11.23
2371,4.0525,,5.58e-06,10.22,11.23
2372,3.8902,,5.57e-06,10.07,11.23
2373,3.2294,,5.55e-06,10.18,11.23
2374,4.4975,,5.53e-06,10.05,11.23
2375,3.8359,,5.51e-06,10.15,11.23
2376,4.1479,,5.50e-06,10.03,11.23
2377,4.0689,,5.48e-06,10.0,11.23
2378,4.3732,,5.46e-06,10.17,11.23
2379,4.281,,5.45e-06,10.14,11.23
2380,4.1648,,5.43e-06,10.16,11.23
2381,3.3431,,5.41e-06,10.17,11.23
2382,3.9647,,5.40e-06,10.16,11.23
2383,4.5056,,5.38e-06,10.12,11.23
2384,4.2556,,5.36e-06,10.27,11.23
2385,3.9563,,5.35e-06,10.24,11.23
2386,4.2483,,5.33e-06,10.26,11.23
2387,4.1433,,5.31e-06,10.33,11.23
2388,3.8656,,5.30e-06,10.24,11.23
2389,3.8456,,5.28e-06,10.33,11.23
2390,2.7296,,5.26e-06,10.25,11.23
2391,4.0301,,5.25e-06,10.2,11.23
2392,4.1975,,5.23e-06,10.25,11.23
2393,3.797,,5.21e-06,10.19,11.23
2394,4.1508,,5.20e-06,10.24,11.23
2395,4.4799,,5.18e-06,10.21,11.23
2396,3.7476,,5.16e-06,10.13,11.23
2397,4.1882,,5.15e-06,10.16,11.23
2398,4.3098,,5.13e-06,10.19,11.23
2399,3.7681,,5.11e-06,10.14,11.23
2400,3.2298,,5.10e-06,10.14,11.23
2401,3.2421,,5.08e-06,10.22,11.23
2402,3.8589,,5.06e-06,10.1,11.23
2403,4.2336,,5.05e-06,10.23,11.23
2404,3.4575,,5.03e-06,10.28,11.23
2405,4.1694,,5.02e-06,10.26,11.23
2406,3.5436,,5.00e-06,10.32,11.23
2407,3.9838,,4.98e-06,10.32,11.23
2408,4.0918,,4.97e-06,10.26,11.23
2409,3.973,,4.95e-06,10.26,11.23
2410,3.9419,,4.93e-06,10.3,11.23
2411,4.4718,,4.92e-06,10.25,11.23
2412,3.7584,,4.90e-06,10.27,11.23
2413,3.9949,,4.89e-06,10.18,11.23
2414,4.3655,,4.87e-06,10.16,11.23
2415,3.9548,,4.85e-06,10.28,11.23
2416,3.9544,,4.84e-06,10.2,11.23
2417,3.1591,,4.82e-06,10.16,11.23
2418,4.1361,,4.81e-06,10.27,11.23
2419,4.2232,,4.79e-06,10.39,11.23
2420,4.2853,,4.77e-06,10.28,11.23
2421,4.3365,,4.76e-06,10.27,11.23
2422,4.4915,,4.74e-06,10.17,11.23
2423,4.2596,,4.73e-06,10.18,11.23
2424,3.908,,4.71e-06,10.37,11.23
2425,3.6293,,4.70e-06,10.32,11.23
2426,3.9265,,4.68e-06,10.38,11.23
2427,4.1352,,4.66e-06,10.31,11.23
2428,4.279,,4.65e-06,10.31,11.23
2429,4.2539,,4.63e-06,10.37,11.23
2430,3.8253,,4.62e-06,10.34,11.23
2431,4.1607,,4.60e-06,10.3,11.23
2432,4.4345,,4.59e-06,10.3,11.23
2433,4.14,,4.57e-06,10.25,11.23
2434,2.8825,,4.55e-06,10.23,11.23
2435,3.6207,,4.54e-06,10.22,11.23
2436,3.1516,,4.52e-06,10.21,11.23
2437,3.7006,,4.51e-06,10.22,11.23
2438,3.5359,,4.49e-06,10.17,11.23
2439,4.0485,,4.48e-06,10.17,11.23
2440,2.8567,,4.46e-06,10.25,11.23
2441,4.3028,,4.45e-06,10.18,11.23
2442,3.5996,,4.43e-06,10.23,11.23
2443,4.074,,4.41e-06,10.23,11.23
2444,3.6711,,4.40e-06,10.17,11.23
2445,4.0035,,4.38e-06,10.25,11.23
2446,3.8181,,4.37e-06,10.31,11.23
2447,3.8331,,4.35e-06,10.37,11.23
2448,4.4184,,4.34e-06,10.29,11.23
2449,3.9856,,4.32e-06,10.35,11.23
2450,4.3426,,4.31e-06,10.3,11.23
2451,4.306,,4.29e-06,10.29,11.23
2452,4.5867,,4.28e-06,10.35,11.23
2453,3.9445,,4.26e-06,10.33,11.23
2454,2.9032,,4.25e-06,10.27,11.23
2455,3.8756,,4.23e-06,10.17,11.23
2456,3.9576,,4.22e-06,10.28,11.23
2457,4.0936,,4.20e-06,10.25,11.23
2458,3.4609,,4.19e-06,10.31,11.23
2459,4.3723,,4.17e-06,10.22,11.23
2460,4.104,,4.16e-06,10.21,11.23
2461,3.8342,,4.14e-06,10.29,11.23
2462,4.2084,,4.13e-06,10.24,11.23
2463,3.0612,,4.11e-06,10.36,11.23
2464,4.4205,,4.10e-06,10.25,11.23
2465,4.4545,,4.08e-06,10.26,11.23
2466,3.6665,,4.07e-06,10.29,11.23
2467,4.027,,4.05e-06,10.43,11.23
2468,3.5169,,4.04e-06,10.37,11.23
2469,3.9074,,4.02e-06,10.37,11.23
2470,3.5639,,4.01e-06,10.42,11.23
2471,3.4886,,3.99e-06,10.35,11.23
2472,4.3619,,3.98e-06,10.39,11.23
2473,4.3783,,3.96e-06,10.19,11.23
2474,4.2912,,3.95e-06,10.17,11.23
2475,4.3881,,3.94e-06,10.3,11.23
2476,4.0647,,3.92e-06,10.32,11.23
2477,3.6062,,3.91e-06,10.26,11.23
2478,3.7862,,3.89e-06,10.23,11.23
2479,3.4317,,3.88e-06,10.33,11.23
2480,4.0004,,3.86e-06,10.32,11.23
2481,4.403,,3.85e-06,10.41,11.23
2482,3.5062,,3.83e-06,10.39,11.23
2483,4.2977,,3.82e-06,10.27,11.23
2484,3.8418,,3.81e-06,10.25,11.23
2485,3.3949,,3.79e-06,10.4,11.23
2486,3.8865,,3.78e-06,10.45,11.23
2487,4.1488,,3.76e-06,10.4,11.23
2488,4.3235,,3.75e-06,10.42,11.23
2489,3.6222,,3.73e-06,10.41,11.23
2490,3.5234,,3.72e-06,10.42,11.23
2491,3.9729,,3.71e-06,10.34,11.23
2492,3.7809,,3.69e-06,10.33,11.23
2493,3.8704,,3.68e-06,10.33,11.23
2494,4.1677,,3.66e-06,10.2,11.23
2495,4.1144,,3.65e-06,10.29,11.23
2496,4.1868,,3.63e-06,10.26,11.23
2497,3.5295,,3.62e-06,10.26,11.23
2498,2.6881,,3.61e-06,10.26,11.23
2499,3.4054,,3.59e-06,10.26,11.23
2500,3.9944,,3.58e-06,10.18,11.23
2500,,4.3726,3.58e-06,,9.19
2501,4.0876,,3.56e-06,10.07,11.21
2502,4.0205,,3.55e-06,9.92,11.21
2503,4.1505,,3.54e-06,9.94,11.21
2504,4.1608,,3.52e-06,9.86,11.21
2505,3.7321,,3.51e-06,9.84,11.21
2506,3.8639,,3.50e-06,9.89,11.21
2507,4.2384,,3.48e-06,9.87,11.21
2508,3.8241,,3.47e-06,9.9,11.21
2509,3.986,,3.45e-06,9.89,11.21
2510,4.0211,,3.44e-06,9.79,11.21
2511,4.0732,,3.43e-06,9.95,11.21
2512,4.4023,,3.41e-06,10.0,11.21
2513,4.1717,,3.40e-06,9.93,11.21
2514,4.3899,,3.39e-06,9.91,11.21
2515,3.7818,,3.37e-06,10.03,11.21
2516,3.863,,3.36e-06,10.02,11.21
2517,3.3896,,3.34e-06,10.15,11.21
2518,4.1769,,3.33e-06,10.05,11.21
2519,3.4844,,3.32e-06,10.13,11.21
2520,3.9372,,3.30e-06,10.08,11.21
2521,4.3223,,3.29e-06,10.06,11.21
2522,4.2844,,3.28e-06,10.28,11.21
2523,3.8477,,3.26e-06,10.21,11.21
2524,3.2157,,3.25e-06,10.21,11.21
2525,3.943,,3.24e-06,10.26,11.21
2526,3.3562,,3.22e-06,10.28,11.21
2527,4.0267,,3.21e-06,10.07,11.21
2528,3.4192,,3.20e-06,10.06,11.21
2529,3.63,,3.18e-06,10.22,11.21
2530,2.3433,,3.17e-06,10.1,11.21
2531,4.0399,,3.16e-06,10.19,11.21
2532,4.3698,,3.14e-06,10.21,11.22
2533,4.2524,,3.13e-06,10.14,11.23
2534,4.4333,,3.12e-06,10.27,11.23
2535,4.3435,,3.11e-06,10.13,11.23
2536,4.1716,,3.09e-06,10.17,11.23
2537,3.9132,,3.08e-06,10.16,11.23
2538,4.2741,,3.07e-06,10.17,11.23
2539,4.1098,,3.05e-06,10.31,11.23
2540,4.2344,,3.04e-06,10.36,11.23
2541,3.9551,,3.03e-06,10.26,11.23
2542,4.4304,,3.01e-06,10.26,11.23
2543,4.193,,3.00e-06,10.32,11.23
2544,3.7255,,2.99e-06,10.26,11.23
2545,4.1483,,2.98e-06,10.3,11.23
2546,3.9419,,2.96e-06,10.22,11.23
2547,3.9164,,2.95e-06,10.19,11.23
2548,3.6279,,2.94e-06,10.3,11.23
2549,2.8793,,2.92e-06,10.32,11.23
2550,4.0424,,2.91e-06,10.28,11.23
2551,4.5185,,2.90e-06,10.18,11.23
2552,3.6506,,2.89e-06,10.26,11.23
2553,4.0527,,2.87e-06,10.19,11.23
2554,3.9331,,2.86e-06,10.25,11.23
2555,4.2804,,2.85e-06,10.18,11.23
2556,4.3983,,2.84e-06,10.23,11.23
2557,3.7911,,2.82e-06,10.36,11.23
2558,3.0129,,2.81e-06,10.36,11.23
2559,3.7548,,2.80e-06,10.41,11.23
2560,3.0946,,2.79e-06,10.33,11.23
2561,3.2526,,2.77e-06,10.34,11.23
2562,3.7878,,2.76e-06,10.38,11.23
2563,3.9011,,2.75e-06,10.39,11.23
2564,3.0934,,2.74e-06,10.27,11.23
2565,3.9452,,2.72e-06,10.22,11.23
2566,4.0144,,2.71e-06,10.38,11.23
2567,2.8974,,2.70e-06,10.27,11.23
2568,4.2682,,2.69e-06,10.27,11.23
2569,4.1592,,2.68e-06,10.2,11.23
2570,4.3488,,2.66e-06,10.25,11.23
2571,3.6531,,2.65e-06,10.24,11.23
2572,4.1671,,2.64e-06,10.29,11.23
2573,4.4325,,2.63e-06,10.21,11.23
2574,3.5602,,2.62e-06,10.25,11.23
2575,4.3417,,2.60e-06,10.18,11.23
2576,4.5382,,2.59e-06,10.19,11.24
2577,3.8836,,2.58e-06,10.41,11.24
2578,4.0892,,2.57e-06,10.32,11.24
2579,4.6162,,2.56e-06,10.32,11.24
2580,3.6822,,2.54e-06,10.38,11.24
2581,4.1449,,2.53e-06,10.35,11.24
2582,3.4145,,2.52e-06,10.36,11.24
2583,3.5267,,2.51e-06,10.3,11.24
2584,3.7897,,2.50e-06,10.26,11.24
2585,3.753,,2.48e-06,10.26,11.24
2586,4.1318,,2.47e-06,10.27,11.24
2587,4.3222,,2.46e-06,10.17,11.24
2588,3.4571,,2.45e-06,10.14,11.24
2589,4.0148,,2.44e-06,10.17,11.24
2590,3.9387,,2.43e-06,10.16,11.24
2591,4.3727,,2.41e-06,10.36,11.24
2592,3.7301,,2.40e-06,10.26,11.24
2593,3.5017,,2.39e-06,10.25,11.24
2594,3.9339,,2.38e-06,10.37,11.24
2595,3.8498,,2.37e-06,10.26,11.24
2596,3.7805,,2.36e-06,10.21,11.24
2597,3.845,,2.34e-06,10.39,11.24
2598,3.7929,,2.33e-06,10.44,11.24
2599,3.8762,,2.32e-06,10.37,11.24
2600,4.218,,2.31e-06,10.44,11.24
2601,4.3775,,2.30e-06,10.38,11.24
2602,4.3308,,2.29e-06,10.38,11.24
2603,3.824,,2.28e-06,10.43,11.24
2604,4.041,,2.27e-06,10.43,11.24
2605,4.6167,,2.25e-06,10.26,11.24
2606,3.8994,,2.24e-06,10.31,11.24
2607,4.1916,,2.23e-06,10.34,11.24
2608,3.6282,,2.22e-06,10.36,11.24
2609,4.2431,,2.21e-06,10.24,11.24
2610,4.1612,,2.20e-06,10.17,11.24
2611,3.5568,,2.19e-06,10.3,11.24
2612,4.3234,,2.18e-06,10.37,11.24
2613,3.6115,,2.17e-06,10.34,11.24
2614,4.1867,,2.15e-06,10.32,11.24
2615,4.207,,2.14e-06,10.26,11.24
2616,3.9519,,2.13e-06,10.26,11.24
2617,3.8982,,2.12e-06,10.43,11.24
2618,3.8336,,2.11e-06,10.5,11.24
2619,3.9942,,2.10e-06,10.43,11.24
2620,2.9139,,2.09e-06,10.43,11.24
2621,4.2518,,2.08e-06,10.48,11.24
2622,3.3523,,2.07e-06,10.44,11.24
2623,4.147,,2.06e-06,10.42,11.24
2624,3.5692,,2.05e-06,10.33,11.24
2625,4.6093,,2.03e-06,10.34,11.24
2626,4.0635,,2.02e-06,10.36,11.24
2627,3.7936,,2.01e-06,10.42,11.24
2628,4.5815,,2.00e-06,10.26,11.24
2629,3.9223,,1.99e-06,10.21,11.24
2630,4.6392,,1.98e-06,10.34,11.24
2631,3.098,,1.97e-06,10.28,11.24
2632,4.6529,,1.96e-06,10.33,11.24
2633,4.1722,,1.95e-06,10.22,11.24
2634,4.4576,,1.94e-06,10.18,11.24
2635,4.0648,,1.93e-06,10.2,11.24
2636,3.3704,,1.92e-06,10.38,11.24
2637,3.9308,,1.91e-06,10.32,11.24
2638,3.913,,1.90e-06,10.32,11.24
2639,3.4485,,1.89e-06,10.42,11.24
2640,3.0151,,1.88e-06,10.33,11.24
2641,4.5038,,1.87e-06,10.36,11.24
2642,2.9152,,1.86e-06,10.29,11.24
2643,4.3034,,1.85e-06,10.22,11.24
2644,3.9046,,1.84e-06,10.28,11.24
2645,2.9824,,1.83e-06,10.3,11.24
2646,4.0391,,1.82e-06,10.18,11.24
2647,4.164,,1.81e-06,10.12,11.24
2648,3.8328,,1.80e-06,10.18,11.24
2649,4.2305,,1.79e-06,10.24,11.24
2650,3.9037,,1.78e-06,10.31,11.24
2651,3.9078,,1.77e-06,10.19,11.24
2652,4.1135,,1.76e-06,10.15,11.24
2653,4.4584,,1.75e-06,10.15,11.24
2654,4.4034,,1.74e-06,10.13,11.24
2655,3.5216,,1.73e-06,10.26,11.24
2656,4.1225,,1.72e-06,10.25,11.24
2657,3.8709,,1.71e-06,10.32,11.24
2658,4.3205,,1.70e-06,10.26,11.24
2659,4.1648,,1.69e-06,10.3,11.24
2660,4.4316,,1.68e-06,10.22,11.24
2661,4.3477,,1.67e-06,10.22,11.24
2662,4.2568,,1.66e-06,10.28,11.24
2663,4.4194,,1.65e-06,10.15,11.24
2664,3.5893,,1.64e-06,10.28,11.24
2665,4.4695,,1.63e-06,10.14,11.24
2666,3.0939,,1.62e-06,10.1,11.24
2667,3.9285,,1.61e-06,10.23,11.24
2668,2.6358,,1.60e-06,10.27,11.24
2669,4.3751,,1.59e-06,10.25,11.24
2670,4.1194,,1.58e-06,10.3,11.24
2671,4.1041,,1.57e-06,10.23,11.24
2672,4.7157,,1.56e-06,10.11,11.24
2673,4.4488,,1.55e-06,10.52,11.24
2674,4.7385,,1.54e-06,10.35,11.24
2675,4.1375,,1.53e-06,10.31,11.24
2676,3.8769,,1.52e-06,10.39,11.24
2677,4.3602,,1.51e-06,10.34,11.24
2678,4.6434,,1.51e-06,10.36,11.24
2679,3.7752,,1.50e-06,10.28,11.24
2680,3.9745,,1.49e-06,10.38,11.24
2681,4.0643,,1.48e-06,10.26,11.24
2682,3.8656,,1.47e-06,10.33,11.24
2683,3.3187,,1.46e-06,10.18,11.24
2684,4.3905,,1.45e-06,10.22,11.24
2685,3.2189,,1.44e-06,10.26,11.24
2686,4.5318,,1.43e-06,10.28,11.24
2687,4.4096,,1.42e-06,10.29,11.24
2688,4.5788,,1.41e-06,10.23,11.24
2689,4.2678,,1.41e-06,10.24,11.24
2690,3.8888,,1.40e-06,10.16,11.24
2691,3.2787,,1.39e-06,10.29,11.24
2692,4.267,,1.38e-06,10.32,11.24
2693,4.1733,,1.37e-06,10.34,11.24
2694,4.4106,,1.36e-06,10.41,11.24
2695,3.3227,,1.35e-06,10.31,11.24
2696,4.3334,,1.34e-06,10.31,11.24
2697,4.4721,,1.33e-06,10.3,11.24
2698,4.583,,1.33e-06,10.31,11.24
2699,4.0047,,1.32e-06,10.33,11.24
2700,4.3503,,1.31e-06,10.37,11.24
2701,4.2437,,1.30e-06,10.33,11.24
2702,3.6427,,1.29e-06,10.19,11.24
2703,4.4368,,1.28e-06,10.27,11.24
2704,3.9916,,1.27e-06,10.31,11.24
2705,4.2181,,1.27e-06,10.4,11.24
2706,4.6037,,1.26e-06,10.36,11.24
2707,4.2201,,1.25e-06,10.34,11.24
2708,3.9324,,1.24e-06,10.47,11.24
2709,4.0809,,1.23e-06,10.48,11.24
2710,4.2915,,1.22e-06,10.41,11.24
2711,3.4341,,1.22e-06,10.4,11.24
2712,3.9572,,1.21e-06,10.45,11.24
2713,3.7231,,1.20e-06,10.38,11.24
2714,3.403,,1.19e-06,10.45,11.24
2715,4.1108,,1.18e-06,10.35,11.24
2716,3.8377,,1.17e-06,10.27,11.24
2717,3.4321,,1.17e-06,10.35,11.24
2718,3.9617,,1.16e-06,10.37,11.24
2719,4.3449,,1.15e-06,10.33,11.24
2720,3.7954,,1.14e-06,10.24,11.24
2721,3.5861,,1.13e-06,10.26,11.24
2722,4.451,,1.13e-06,10.34,11.24
2723,4.6226,,1.12e-06,10.38,11.24
2724,4.2375,,1.11e-06,10.33,11.24
2725,4.3647,,1.10e-06,10.34,11.24
2726,3.714,,1.09e-06,10.33,11.24
2727,4.067,,1.09e-06,10.24,11.24
2728,4.2512,,1.08e-06,10.46,11.24
2729,3.8038,,1.07e-06,10.42,11.24
2730,3.6868,,1.06e-06,10.47,11.24
2731,4.3996,,1.05e-06,10.4,11.24
2732,4.2853,,1.05e-06,10.51,11.24
2733,4.0155,,1.04e-06,10.35,11.24
2734,4.0823,,1.03e-06,10.37,11.24
2735,3.6013,,1.02e-06,10.31,11.24
2736,4.5798,,1.02e-06,10.3,11.24
2737,4.0907,,1.01e-06,10.3,11.24
2738,4.6121,,1.00e-06,10.21,11.24
2739,3.6722,,9.93e-07,10.23,11.24
2740,3.8281,,9.85e-07,10.16,11.24
2741,3.6662,,9.78e-07,10.28,11.24
2742,4.2031,,9.70e-07,10.25,11.24
2743,4.1087,,9.63e-07,10.25,11.24
2744,4.3979,,9.55e-07,10.29,11.24
2745,3.8014,,9.48e-07,10.19,11.24
2746,4.1758,,9.40e-07,10.23,11.24
2747,3.6836,,9.33e-07,10.27,11.24
2748,4.2805,,9.26e-07,10.37,11.24
2749,3.4327,,9.19e-07,10.39,11.24
2750,4.176,,9.11e-07,10.42,11.24
2750,,4.3724,9.11e-07,,9.2
2751,3.3985,,9.04e-07,9.91,11.25
2752,3.7661,,8.97e-07,9.86,11.25
2753,3.5685,,8.90e-07,9.8,11.25
2754,4.5442,,8.82e-07,9.88,11.25
2755,4.4586,,8.75e-07,9.85,11.26
2756,3.8648,,8.68e-07,9.87,11.26
2757,4.6741,,8.61e-07,9.93,11.26
2758,3.2044,,8.54e-07,9.9,11.26
2759,4.5976,,8.47e-07,9.9,11.26
2760,3.9781,,8.40e-07,10.03,11.26
2761,3.8597,,8.33e-07,10.16,11.26
2762,4.2596,,8.26e-07,10.12,11.26
2763,4.276,,8.19e-07,10.21,11.26
2764,3.9345,,8.13e-07,10.18,11.26
2765,4.4731,,8.06e-07,10.21,11.26
2766,3.9394,,7.99e-07,10.3,11.26
2767,3.5156,,7.92e-07,10.16,11.26
2768,3.8082,,7.85e-07,10.24,11.26
2769,3.971,,7.79e-07,10.24,11.26
2770,3.91,,7.72e-07,10.21,11.26
2771,3.66,,7.65e-07,10.2,11.26
2772,3.8414,,7.59e-07,10.23,11.26
2773,3.2459,,7.52e-07,10.33,11.26
2774,4.4669,,7.46e-07,10.3,11.26
2775,3.6979,,7.39e-07,10.44,11.26
2776,3.9461,,7.32e-07,10.31,11.26
2777,2.8618,,7.26e-07,10.25,11.26
2778,3.7079,,7.19e-07,10.23,11.26
2779,4.2387,,7.13e-07,10.39,11.26
2780,4.4409,,7.07e-07,10.45,11.26
2781,4.0511,,7.00e-07,10.41,11.26
2782,4.1587,,6.94e-07,10.4,11.26
2783,3.8024,,6.88e-07,10.35,11.26
2784,4.1176,,6.81e-07,10.4,11.26
2785,4.2989,,6.75e-07,10.26,11.26
2786,3.9902,,6.69e-07,10.34,11.26
2787,3.5953,,6.63e-07,10.25,11.26
2788,2.3945,,6.56e-07,10.26,11.26
2789,2.9026,,6.50e-07,10.26,11.26
2790,3.9276,,6.44e-07,10.16,11.26
2791,3.866,,6.38e-07,10.27,11.26
2792,3.9799,,6.32e-07,10.2,11.26
2793,4.0153,,6.26e-07,10.3,11.26
2794,3.7171,,6.20e-07,10.21,11.26
2795,3.0362,,6.14e-07,10.2,11.26
2796,3.5763,,6.08e-07,10.11,11.26
2797,3.8887,,6.02e-07,10.26,11.26
2798,4.1228,,5.96e-07,10.34,11.26
2799,3.4133,,5.90e-07,10.28,11.26
2800,3.6955,,5.84e-07,10.34,11.26
2801,4.3579,,5.79e-07,10.22,11.26
2802,4.2676,,5.73e-07,10.17,11.26
2803,3.7975,,5.67e-07,10.17,11.26
2804,4.4211,,5.61e-07,10.18,11.26
2805,4.1186,,5.56e-07,10.16,11.26
2806,4.3619,,5.50e-07,10.13,11.26
2807,4.4239,,5.44e-07,10.14,11.26
2808,4.4756,,5.39e-07,10.09,11.26
2809,3.9488,,5.33e-07,10.18,11.26
2810,4.0082,,5.28e-07,10.14,11.26
2811,4.4343,,5.22e-07,10.14,11.26
2812,4.2625,,5.17e-07,10.16,11.26
2813,3.2718,,5.11e-07,10.21,11.26
2814,3.6641,,5.06e-07,10.3,11.26
2815,4.1086,,5.00e-07,10.27,11.26
2816,4.0769,,4.95e-07,10.34,11.26
2817,3.2513,,4.90e-07,10.12,11.26
2818,3.4946,,4.84e-07,10.19,11.26
2819,3.3503,,4.79e-07,10.14,11.26
2820,4.3316,,4.74e-07,10.12,11.26
2821,3.3474,,4.69e-07,10.2,11.26
2822,4.2705,,4.63e-07,10.17,11.26
2823,4.3055,,4.58e-07,10.25,11.26
2824,4.1742,,4.53e-07,10.17,11.26
2825,4.2844,,4.48e-07,10.16,11.26
2826,4.3058,,4.43e-07,10.13,11.26
2827,4.2165,,4.38e-07,10.15,11.26
2828,4.4257,,4.33e-07,10.22,11.26
2829,3.8038,,4.28e-07,10.34,11.26
2830,4.1638,,4.23e-07,10.32,11.26
2831,2.4822,,4.18e-07,10.28,11.26
2832,3.562,,4.13e-07,10.35,11.26
2833,4.398,,4.08e-07,10.3,11.26
2834,4.6703,,4.03e-07,10.27,11.26
2835,3.9451,,3.98e-07,10.31,11.26
2836,4.1665,,3.94e-07,10.24,11.26
2837,4.3838,,3.89e-07,10.31,11.26
2838,3.9428,,3.84e-07,10.2,11.26
2839,3.9604,,3.79e-07,10.23,11.26
2840,4.3978,,3.75e-07,10.28,11.26
2841,4.1797,,3.70e-07,10.34,11.26
2842,3.8578,,3.65e-07,10.28,11.26
2843,3.6497,,3.61e-07,10.34,11.26
2844,3.8646,,3.56e-07,10.32,11.26
2845,3.4976,,3.52e-07,10.22,11.26
2846,3.8684,,3.47e-07,10.41,11.26
2847,4.194,,3.43e-07,10.37,11.26
2848,3.7893,,3.38e-07,10.44,11.26
2849,4.3314,,3.34e-07,10.37,11.26
2850,2.9798,,3.29e-07,10.42,11.26
2851,4.2888,,3.25e-07,10.37,11.26
2852,4.0202,,3.21e-07,10.31,11.26
2853,4.0124,,3.16e-07,10.39,11.26
2854,4.011,,3.12e-07,10.32,11.26
2855,3.3157,,3.08e-07,10.36,11.26
2856,3.6387,,3.04e-07,10.2,11.26
2857,4.0038,,2.99e-07,10.22,11.26
2858,3.0154,,2.95e-07,10.29,11.26
2859,4.8224,,2.91e-07,10.33,11.26
2860,4.4243,,2.87e-07,10.34,11.26
2861,3.5432,,2.83e-07,10.29,11.26
2862,3.6773,,2.79e-07,10.27,11.26
2863,4.0892,,2.75e-07,10.19,11.26
2864,4.0924,,2.71e-07,10.39,11.26
2865,4.7267,,2.67e-07,10.39,11.26
2866,3.8123,,2.63e-07,10.41,11.26
2867,3.525,,2.59e-07,10.41,11.26
2868,3.3213,,2.55e-07,10.44,11.26
2869,4.6023,,2.51e-07,10.4,11.26
2870,4.11,,2.48e-07,10.32,11.26
2871,4.3171,,2.44e-07,10.4,11.26
2872,3.9567,,2.40e-07,10.37,11.26
2873,3.4392,,2.36e-07,10.49,11.26
2874,4.1876,,2.33e-07,10.26,11.26
2875,3.9909,,2.29e-07,10.26,11.26
2876,4.0373,,2.25e-07,10.4,11.26
2877,4.34,,2.22e-07,10.43,11.26
2878,4.2138,,2.18e-07,10.43,11.26
2879,3.7051,,2.14e-07,10.4,11.26
2880,3.9484,,2.11e-07,10.38,11.26
2881,3.5632,,2.07e-07,10.29,11.26
2882,3.9819,,2.04e-07,10.45,11.26
2883,4.2946,,2.01e-07,10.48,11.26
2884,3.5128,,1.97e-07,10.44,11.26
2885,3.5683,,1.94e-07,10.49,11.26
2886,4.5953,,1.90e-07,10.48,11.26
2887,3.5715,,1.87e-07,10.46,11.26
2888,4.404,,1.84e-07,10.38,11.26
2889,4.0969,,1.81e-07,10.49,11.26
2890,4.2373,,1.77e-07,10.35,11.26
2891,4.1298,,1.74e-07,10.43,11.26
2892,4.1086,,1.71e-07,10.43,11.26
2893,4.2085,,1.68e-07,10.55,11.26
2894,3.0516,,1.65e-07,10.56,11.26
2895,3.9741,,1.62e-07,10.43,11.26
2896,4.1789,,1.58e-07,10.49,11.26
2897,3.9177,,1.55e-07,10.49,11.26
2898,3.8721,,1.52e-07,10.58,11.26
2899,4.1264,,1.49e-07,10.42,11.26
2900,3.9776,,1.47e-07,10.56,11.26
2901,3.6838,,1.44e-07,10.46,11.26
2902,4.594,,1.41e-07,10.47,11.26
2903,4.0372,,1.38e-07,10.49,11.26
2904,4.2532,,1.35e-07,10.5,11.26
2905,3.8874,,1.32e-07,10.41,11.26
2906,3.9653,,1.30e-07,10.42,11.26
2907,3.9994,,1.27e-07,10.42,11.26
2908,4.2362,,1.24e-07,10.39,11.26
2909,4.5284,,1.21e-07,10.46,11.26
2910,4.4206,,1.19e-07,10.39,11.26
2911,3.1993,,1.16e-07,10.42,11.26
2912,4.3256,,1.14e-07,10.47,11.26
2913,3.7256,,1.11e-07,10.42,11.26
2914,4.1344,,1.08e-07,10.39,11.26
2915,3.8409,,1.06e-07,10.36,11.26
2916,4.1844,,1.03e-07,10.43,11.26
2917,4.149,,1.01e-07,10.36,11.26
2918,3.221,,9.86e-08,10.41,11.26
2919,4.288,,9.62e-08,10.4,11.26
2920,4.386,,9.38e-08,10.41,11.26
2921,4.0475,,9.15e-08,10.45,11.26
2922,3.3224,,8.92e-08,10.53,11.26
2923,4.186,,8.69e-08,10.48,11.26
2924,4.3726,,8.47e-08,10.47,11.26
2925,4.0268,,8.25e-08,10.42,11.26
2926,4.433,,8.03e-08,10.32,11.26
2927,3.8681,,7.81e-08,10.4,11.26
2928,3.4223,,7.60e-08,10.34,11.26
2929,4.2603,,7.39e-08,10.35,11.26
2930,4.6167,,7.18e-08,10.34,11.26
2931,3.8289,,6.98e-08,10.42,11.26
2932,4.4134,,6.78e-08,10.49,11.26
2933,4.1678,,6.58e-08,10.44,11.26
2934,4.51,,6.39e-08,10.5,11.26
2935,4.0937,,6.20e-08,10.45,11.26
2936,3.7272,,6.01e-08,10.5,11.26
2937,4.0504,,5.82e-08,10.43,11.26
2938,4.2361,,5.64e-08,10.45,11.26
2939,3.7764,,5.46e-08,10.45,11.26
2940,3.3385,,5.28e-08,10.46,11.26
2941,4.1261,,5.10e-08,10.43,11.26
2942,4.3161,,4.93e-08,10.41,11.26
2943,4.3264,,4.76e-08,10.46,11.26
2944,2.9862,,4.60e-08,10.37,11.26
2945,3.2894,,4.44e-08,10.39,11.26
2946,3.9108,,4.28e-08,10.35,11.26
2947,3.0996,,4.12e-08,10.3,11.26
