step,train_loss,val_loss,lr,sec_per_step
547,6.6552,,7.69e-05,12.24
548,6.541,,7.68e-05,10.01
549,6.5957,,7.67e-05,9.63
550,6.5261,,7.66e-05,9.89
551,6.7893,,7.65e-05,9.65
552,6.8179,,7.64e-05,9.84
553,6.6001,,7.63e-05,9.63
554,6.7679,,7.62e-05,9.64
555,6.6907,,7.61e-05,9.59
556,6.6972,,7.60e-05,9.73
557,6.7682,,7.59e-05,9.67
558,6.5589,,7.58e-05,9.6
559,6.6553,,7.57e-05,10.51
560,6.7376,,7.56e-05,10.72
561,6.7218,,7.55e-05,10.53
562,6.5871,,7.55e-05,11.27
563,6.6464,,7.54e-05,10.02
564,6.718,,7.53e-05,9.82
565,6.3669,,7.52e-05,10.77
566,6.7102,,7.51e-05,11.79
567,6.279,,7.50e-05,15.7
568,6.3639,,7.49e-05,11.63
569,6.7896,,7.48e-05,11.08
570,6.5237,,7.47e-05,10.59
571,6.5216,,7.46e-05,10.48
572,6.4761,,7.45e-05,10.47
573,6.7306,,7.44e-05,11.43
574,6.6924,,7.43e-05,10.02
575,6.5543,,7.42e-05,10.49
576,6.9431,,7.41e-05,9.79
577,6.8995,,7.40e-05,9.78
578,6.731,,7.39e-05,10.43
579,6.7527,,7.38e-05,10.66
580,6.6673,,7.37e-05,10.17
581,6.6968,,7.36e-05,9.88
582,6.6806,,7.35e-05,10.74
583,6.5852,,7.34e-05,10.1
584,6.6737,,7.33e-05,10.14
585,6.7842,,7.32e-05,10.55
586,6.3584,,7.31e-05,9.41
587,6.4765,,7.30e-05,9.32
588,6.7681,,7.29e-05,9.93
589,6.6164,,7.28e-05,9.72
590,6.5837,,7.27e-05,9.45
591,6.575,,7.26e-05,9.35
592,6.4869,,7.25e-05,10.15
593,6.796,,7.24e-05,9.68
594,6.6053,,7.23e-05,9.56
595,6.6752,,7.22e-05,9.98
596,6.5456,,7.21e-05,10.1
597,6.5806,,7.20e-05,9.51
598,6.7673,,7.19e-05,10.15
599,6.4557,,7.18e-05,9.77
600,6.6629,,7.17e-05,9.37
601,6.4134,,7.16e-05,9.75
602,6.5708,,7.15e-05,12.18
603,6.4919,,7.14e-05,9.66
604,6.5596,,7.13e-05,9.7
605,6.6041,,7.12e-05,9.98
606,6.3574,,7.11e-05,9.91
607,6.5,,7.10e-05,9.92
608,6.4875,,7.09e-05,10.52
609,6.7902,,7.08e-05,9.98
610,6.6301,,7.07e-05,11.14
611,6.7723,,7.06e-05,10.38
612,6.5776,,7.05e-05,9.72
613,6.8168,,7.04e-05,9.91
614,6.5627,,7.03e-05,9.53
615,6.5413,,7.02e-05,9.41
616,6.7051,,7.01e-05,9.34
617,7.0357,,7.00e-05,9.4
618,6.8542,,6.99e-05,9.36
619,6.5154,,6.98e-05,9.58
620,6.444,,6.97e-05,9.31
621,6.3382,,6.95e-05,9.62
622,6.6651,,6.94e-05,9.38
623,6.4742,,6.93e-05,9.36
624,6.653,,6.92e-05,9.31
625,6.3971,,6.91e-05,9.37
626,6.8225,,6.90e-05,9.47
627,6.6947,,6.89e-05,10.02
628,6.5001,,6.88e-05,9.43
629,6.5414,,6.87e-05,9.42
630,6.5867,,6.86e-05,9.34
631,6.6738,,6.85e-05,9.33
632,6.1739,,6.84e-05,9.44
633,6.7143,,6.83e-05,9.45
634,6.4937,,6.82e-05,9.57
635,6.4904,,6.81e-05,9.45
636,6.2683,,6.80e-05,9.35
637,6.3617,,6.79e-05,9.29
638,6.7385,,6.78e-05,9.36
639,6.7174,,6.77e-05,9.35
640,6.6413,,6.76e-05,9.41
641,6.4346,,6.75e-05,9.36
642,6.7468,,6.74e-05,9.39
643,6.3095,,6.73e-05,9.32
644,6.8213,,6.71e-05,9.35
645,6.5585,,6.70e-05,9.31
646,6.7372,,6.69e-05,9.57
647,6.8387,,6.68e-05,9.51
648,6.708,,6.67e-05,9.63
649,6.2946,,6.66e-05,9.55
650,6.5835,,6.65e-05,9.57
651,6.5927,,6.64e-05,9.84
652,6.7529,,6.63e-05,9.78
653,6.8176,,6.62e-05,9.68
654,6.7133,,6.61e-05,9.55
655,6.7214,,6.60e-05,9.6
656,6.5149,,6.59e-05,9.59
657,6.5609,,6.58e-05,9.52
658,6.6177,,6.57e-05,9.86
659,6.5921,,6.56e-05,9.5
660,6.8372,,6.55e-05,9.5
661,6.3855,,6.53e-05,9.43
662,6.6742,,6.52e-05,9.39
663,6.3917,,6.51e-05,9.41
664,6.6295,,6.50e-05,9.87
665,6.431,,6.49e-05,10.22
666,6.4407,,6.48e-05,9.64
667,6.5375,,6.47e-05,9.46
668,6.6718,,6.46e-05,9.37
669,6.7232,,6.45e-05,9.37
670,6.6685,,6.44e-05,9.41
671,6.6388,,6.43e-05,9.32
672,6.4538,,6.42e-05,9.35
673,6.7088,,6.41e-05,9.42
674,6.4807,,6.39e-05,9.36
675,6.6067,,6.38e-05,9.32
676,6.6389,,6.37e-05,9.34
677,6.5454,,6.36e-05,9.41
678,6.7491,,6.35e-05,9.41
679,6.7283,,6.34e-05,9.4
680,6.7775,,6.33e-05,9.42
681,6.6838,,6.32e-05,9.36
682,6.6182,,6.31e-05,9.62
683,6.4793,,6.30e-05,9.36
684,6.6441,,6.29e-05,9.78
685,6.7989,,6.28e-05,9.57
686,6.7336,,6.27e-05,9.84
687,6.3507,,6.25e-05,9.44
688,6.6983,,6.24e-05,9.45
689,6.6148,,6.23e-05,9.44
690,6.6269,,6.22e-05,9.84
691,6.646,,6.21e-05,10.02
692,6.3488,,6.20e-05,9.6
693,6.7534,,6.19e-05,9.77
694,6.6588,,6.18e-05,9.56
695,6.7913,,6.17e-05,9.57
696,6.8085,,6.16e-05,9.52
697,6.4923,,6.15e-05,10.09
698,6.4922,,6.13e-05,9.51
699,6.6401,,6.12e-05,9.62
700,6.3978,,6.11e-05,9.38
701,6.5735,,6.10e-05,9.46
702,6.4949,,6.09e-05,9.66
703,6.5557,,6.08e-05,9.43
704,6.6794,,6.07e-05,9.39
705,6.7364,,6.06e-05,9.56
706,6.4081,,6.05e-05,9.49
707,6.7605,,6.04e-05,9.37
708,6.4829,,6.02e-05,9.46
709,6.5322,,6.01e-05,9.78
710,6.6315,,6.00e-05,9.87
711,6.6972,,5.99e-05,9.43
712,6.5658,,5.98e-05,9.37
713,6.718,,5.97e-05,9.59
714,6.6521,,5.96e-05,9.54
715,6.7737,,5.95e-05,9.78
716,6.7523,,5.94e-05,9.75
717,6.602,,5.93e-05,9.67
718,6.9007,,5.91e-05,9.44
719,6.3816,,5.90e-05,9.3
720,6.6409,,5.89e-05,9.38
721,6.7471,,5.88e-05,9.53
722,6.5849,,5.87e-05,9.43
723,6.6011,,5.86e-05,9.45
724,6.662,,5.85e-05,9.5
725,6.7946,,5.84e-05,9.52
726,6.5896,,5.83e-05,9.39
727,6.7054,,5.82e-05,9.4
728,6.5725,,5.80e-05,9.48
729,6.7385,,5.79e-05,9.39
730,6.4578,,5.78e-05,9.45
731,6.4298,,5.77e-05,9.52
